SEQN,SDDSRVYR,RIDSTATR,RIDEXMON,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDAGEEX,RIDRETH1,DMQMILIT,DMDBORN2,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDSCHOL,DMDMARTL,DMDHHSIZ,DMDFMSIZ,INDHHIN2,INDFMIN2,INDFMPIR,RIDEXPRG,DMDHRGND,DMDHRAGE,DMDHRBR2,DMDHREDU,DMDHRMAR,DMDHSEDU,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANG,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA
56628,6,2,1,2,57,690,691,5,2,5,1,7,0,4,0,1,2,2,3,3,0,0,2,57,5,4,1,2,1,2,2,1,2,2,1,2,2,1,20238,20502,1,85
56629,6,2,1,2,19,237,238,2,2,1,1,0,15,0,1,0,6,6,15,15,3,0,1,48,4,2,1,1,1,2,2,1,2,2,1,2,2,1,10423,10330,2,88
56630,6,2,2,2,44,535,535,3,2,1,1,0,0,4,0,1,3,3,9,9,3,2,1,37,1,3,1,4,1,2,2,1,2,2,1,2,2,1,86768,88539,1,87
56631,6,2,2,1,12,147,148,2,0,1,1,0,6,0,2,0,3,3,4,4,0,0,2,26,1,2,1,0,1,1,2,1,2,2,1,2,2,1,14616,14894,2,76
56632,6,2,1,1,79,951,952,1,1,1,1,0,0,3,0,1,3,3,15,15,5,0,1,79,1,3,1,4,1,2,2,1,2,2,1,2,2,0,14555,15661,1,75
56633,6,2,1,2,66,803,804,5,2,5,2,2,0,4,0,1,5,5,6,6,1,0,2,31,5,5,1,5,1,2,1,1,2,2,0,0,0,0,23103,22769,2,87
56634,6,2,2,2,77,925,925,3,2,1,1,0,0,3,0,2,2,2,5,5,1,0,2,77,1,3,2,0,1,2,2,1,2,2,1,2,2,0,20714,20884,2,76
56635,6,2,1,1,62,746,747,1,1,1,1,0,0,4,0,3,6,6,5,5,0,0,1,43,1,2,3,0,1,2,2,1,2,2,1,2,2,1,7679,7931,1,75
56636,6,2,2,1,22,273,274,4,2,5,2,1,0,2,0,1,2,2,5,5,1,0,1,22,5,2,1,5,1,2,2,1,2,2,1,2,2,1,33335,34450,2,78
56637,6,2,2,1,80,0,0,3,1,1,1,0,0,4,0,2,1,1,9,9,5,0,1,80,1,4,2,0,1,2,2,1,2,2,1,2,2,0,19244,19857,1,77
56638,6,2,2,1,33,405,407,4,2,1,1,0,0,3,0,5,2,1,6,3,1,0,2,34,1,4,5,0,1,2,2,1,2,2,1,2,2,1,24325,24590,1,78
56639,6,2,1,1,31,375,375,1,2,2,2,4,0,1,0,1,7,7,6,6,0,0,1,36,2,1,1,1,2,2,2,2,2,2,2,2,2,2,21532,22238,2,86
56640,6,2,1,1,40,480,480,3,2,1,1,0,0,5,0,1,2,2,15,15,5,0,1,40,1,5,1,4,1,2,2,1,2,2,1,2,2,1,66796,69149,1,84
56641,6,2,1,2,44,539,540,3,2,1,1,0,0,5,0,5,1,1,6,6,2,2,2,44,1,5,5,0,1,2,2,1,2,2,1,2,2,1,88019,90501,2,80
56642,6,2,2,2,59,717,718,4,2,5,1,6,0,3,0,3,3,3,3,3,0,0,2,59,5,3,3,0,1,2,2,1,2,2,1,2,2,1,28825,30353,2,78
56643,6,2,1,2,27,328,328,4,2,1,1,0,0,3,0,6,4,4,5,5,0,2,2,27,1,3,6,0,1,2,2,1,2,2,1,2,2,1,34425,34580,2,83
56644,6,2,1,2,18,219,221,1,2,1,1,0,15,0,1,0,4,4,9,9,2,0,2,47,1,5,1,5,1,2,2,1,2,2,0,0,0,0,13269,13151,1,81
56645,6,2,2,2,12,151,152,5,0,1,1,0,6,0,1,0,6,6,7,7,1,0,1,46,5,5,1,5,1,1,2,1,2,2,1,2,2,1,34325,34518,2,79
56646,6,2,1,1,37,449,450,4,2,5,1,4,0,5,0,1,6,6,5,5,0,0,2,34,5,3,1,5,1,2,2,1,2,2,1,2,2,1,27855,28059,2,82
56647,6,2,1,2,29,348,348,4,2,1,1,0,0,2,0,5,3,3,1,1,0,2,2,29,1,2,5,0,1,2,2,1,2,2,1,2,2,1,35417,34476,2,82
56648,6,2,1,2,62,753,754,3,2,1,1,0,0,5,0,1,2,2,15,15,5,0,2,62,1,5,1,4,1,2,2,1,2,2,1,2,2,1,51853,51293,3,86
56649,6,2,2,1,74,891,891,3,2,1,1,0,0,2,0,1,2,2,8,8,3,0,2,72,1,4,1,2,1,2,2,1,2,2,1,2,2,0,38549,38461,2,80
56650,6,2,1,2,60,725,725,1,2,2,2,6,0,1,0,2,5,5,5,5,0,0,2,60,2,1,2,0,2,2,2,2,2,2,2,2,2,2,6578,6774,2,85
56651,6,2,1,1,61,740,742,4,2,5,2,5,0,2,0,4,2,2,1,1,0,0,1,61,5,2,4,0,1,2,1,1,2,1,1,2,1,0,12347,12428,2,82
56652,6,2,1,1,62,747,748,1,2,1,1,0,0,1,0,6,3,3,3,3,0,0,2,27,1,3,5,0,2,2,2,1,2,2,2,2,2,2,9286,9357,1,75
56653,6,2,2,2,0,3,4,1,0,1,1,0,0,0,0,0,6,6,3,3,0,0,1,26,1,4,1,3,1,1,2,1,2,2,0,0,0,0,6250,6573,2,75
56654,6,2,2,1,1,15,16,5,0,1,1,0,0,0,0,0,3,3,3,3,0,0,2,32,5,3,5,0,1,1,2,1,2,2,0,0,0,0,10251,10324,1,86
56655,6,2,2,2,9,108,108,1,0,1,1,0,3,0,1,0,7,7,4,4,0,0,2,24,1,3,5,0,1,1,2,1,2,2,1,2,2,0,8105,8368,2,89
56656,6,2,2,1,9,113,114,1,0,1,1,0,4,0,1,0,5,5,8,8,1,0,1,37,2,1,1,1,2,1,2,1,2,2,2,2,2,0,10932,11352,1,87
56657,6,2,2,2,0,11,11,2,0,1,1,0,0,0,0,0,5,3,12,5,1,0,1,25,2,3,6,0,2,1,2,2,2,2,0,0,0,0,4814,4929,2,78
56658,6,2,1,1,38,462,463,3,2,1,1,0,0,5,0,5,1,1,10,10,5,0,1,38,1,5,5,0,1,2,2,1,2,2,1,2,2,1,67440,67160,2,87
56659,6,2,1,1,53,643,644,2,2,4,2,7,0,3,0,3,2,2,5,5,1,0,1,53,4,3,3,0,2,2,2,1,2,2,0,0,0,0,14982,15686,2,82
56660,6,2,2,2,45,542,542,3,2,5,2,6,0,5,0,1,4,4,9,9,2,0,1,52,1,5,1,5,1,2,2,1,2,2,1,2,2,1,58197,59173,1,80
56661,6,1,0,1,19,232,0,2,2,4,2,2,14,0,3,0,3,3,9,9,3,0,1,19,4,3,0,0,1,2,2,1,2,2,0,0,0,0,12752,0,2,78
56662,6,2,2,2,1,13,13,2,0,1,1,0,0,0,0,0,3,2,12,1,0,0,1,26,1,4,6,0,1,1,2,1,2,2,0,0,0,0,8514,9012,2,89
56663,6,2,2,2,25,311,311,4,2,1,1,0,0,5,0,6,3,3,6,6,1,2,1,30,1,4,6,0,1,2,2,1,2,2,1,2,2,1,21708,21806,2,89
56664,6,2,1,1,52,631,632,4,2,1,1,0,0,3,0,5,2,1,3,1,0,0,1,52,1,3,5,0,1,2,2,1,2,2,1,2,2,1,24008,24631,2,83
56665,6,2,2,1,46,552,553,3,1,1,1,0,0,4,0,1,3,3,15,15,5,0,1,46,1,4,1,4,1,2,2,1,2,2,1,2,2,1,62355,63242,1,80
56666,6,2,2,2,3,45,45,5,0,1,1,0,0,0,0,0,5,5,9,9,2,0,2,36,1,5,1,5,1,1,2,1,2,2,0,0,0,0,75417,80176,2,79
56667,6,2,2,1,2,26,26,4,0,1,1,0,0,0,0,0,3,3,4,4,0,0,2,32,1,3,5,0,1,1,2,1,2,2,0,0,0,0,8642,9072,2,84
56668,6,2,1,1,32,385,387,1,2,1,1,0,0,2,0,6,2,1,5,1,0,0,2,24,1,4,6,0,1,2,2,1,2,2,0,0,0,0,24521,26340,1,85
56669,6,2,2,1,22,265,267,3,2,1,1,0,0,4,0,5,5,1,15,1,0,0,1,21,1,4,5,0,1,2,2,1,2,2,1,2,2,1,24766,25757,1,79
56670,6,2,2,1,16,192,195,3,0,1,1,0,10,0,2,0,4,4,15,15,5,0,1,47,1,5,1,0,1,2,2,1,2,2,1,2,2,1,57324,58381,2,77
56671,6,2,1,1,27,324,325,3,2,5,2,3,0,4,0,5,3,3,8,8,2,0,1,27,5,4,5,0,1,2,1,1,2,1,0,0,0,0,81707,84976,1,88
56672,6,2,1,1,16,199,200,4,0,1,1,0,10,0,1,0,6,6,9,9,2,0,2,36,1,5,1,4,1,2,2,1,2,2,0,0,0,0,15139,15425,2,87
56673,6,2,2,2,50,603,604,3,2,1,1,0,0,2,0,1,7,7,6,6,0,0,2,20,1,1,5,0,1,2,2,1,2,2,1,2,2,1,15470,15221,2,84
56674,6,2,2,2,24,294,294,3,2,1,1,0,0,4,0,6,2,1,4,2,0,2,1,21,1,3,6,0,1,2,2,1,2,2,1,2,2,1,30395,31317,2,81
56675,6,2,2,2,50,605,605,3,2,1,1,0,0,5,0,1,3,3,15,15,5,0,2,50,1,5,1,3,1,2,2,1,2,2,1,2,2,1,94988,95158,1,77
56676,6,2,2,2,14,175,175,2,0,1,1,0,8,0,2,0,4,4,7,7,1,0,1,49,4,4,1,4,1,1,2,1,2,2,1,2,2,1,13246,13669,2,78
56677,6,1,0,2,80,0,0,3,2,1,1,0,0,2,0,2,1,1,3,3,1,0,2,80,1,2,2,0,1,2,2,1,2,2,0,0,0,0,24849,0,2,81
56678,6,1,0,1,80,0,0,4,1,1,1,0,0,4,0,2,1,1,6,6,2,0,1,80,1,4,2,0,1,2,2,1,2,2,0,0,0,0,10725,0,1,88
56679,6,2,1,1,15,185,186,4,0,1,1,0,8,0,1,0,4,4,9,9,2,0,1,36,1,3,1,4,1,1,2,1,2,2,1,2,2,1,19862,19456,1,83
56680,6,2,1,1,0,3,4,1,0,1,1,0,0,0,0,0,7,7,4,4,0,0,2,20,1,4,5,0,2,1,2,1,2,2,0,0,0,0,4560,4563,3,86
56681,6,2,2,2,30,360,360,3,2,1,1,0,0,5,0,5,1,1,7,7,4,2,2,30,1,5,5,0,1,2,2,1,2,2,1,2,2,1,69292,72738,2,81
56682,6,2,2,2,31,373,373,3,2,1,1,0,0,5,0,1,3,3,15,15,5,2,1,48,1,5,1,5,1,2,2,1,2,2,1,2,2,1,69292,71929,2,81
56683,6,2,2,1,32,393,394,3,2,1,1,0,0,3,0,1,5,5,8,8,1,0,2,32,1,3,1,3,1,2,2,1,2,2,1,2,2,1,15039,15307,1,77
56684,6,2,1,2,25,306,307,3,2,1,1,0,0,5,0,1,4,3,14,6,1,2,1,27,1,5,1,5,1,2,2,1,2,2,1,2,2,1,56877,57949,3,86
56685,6,2,1,2,80,0,0,3,2,1,1,0,0,2,0,3,4,4,12,12,0,0,1,51,1,2,3,0,1,2,2,1,2,2,0,0,0,0,32920,36431,2,80
56686,6,2,1,1,42,507,508,1,2,2,2,4,0,1,0,1,5,5,4,4,0,0,1,42,2,1,1,1,2,2,2,2,2,2,2,2,2,2,28539,29520,1,81
56687,6,2,2,1,19,229,230,4,2,1,1,0,15,0,2,0,2,1,1,1,0,0,1,19,1,4,0,0,1,2,2,1,2,2,1,2,2,1,12655,12396,2,84
56688,6,2,2,2,80,0,0,3,2,1,1,0,0,3,0,1,2,2,4,4,1,0,2,80,1,3,1,0,1,2,2,1,2,2,1,2,2,0,24849,26088,2,81
56689,6,2,2,1,59,708,709,3,1,1,1,0,0,3,0,1,4,4,5,5,1,0,2,55,1,5,1,3,1,2,2,1,2,2,1,2,2,1,23323,23591,2,81
56690,6,2,2,1,62,753,754,3,2,1,1,0,0,4,0,1,3,3,5,5,1,0,1,62,1,4,1,2,1,2,2,1,2,2,1,2,2,1,21456,21309,2,75
56691,6,2,1,2,61,739,740,3,2,1,1,0,0,5,0,1,2,2,14,14,5,0,1,60,0,0,1,5,1,2,2,1,2,2,1,2,2,1,67764,67032,2,85
56692,6,2,2,1,2,27,27,3,0,1,1,0,0,0,0,0,4,4,6,6,1,0,2,23,1,4,5,0,1,1,2,1,2,2,0,0,0,0,8307,8784,2,81
56693,6,2,2,1,3,41,42,3,0,1,1,0,0,0,0,0,5,5,15,15,5,0,2,55,1,4,3,0,1,1,2,1,2,2,0,0,0,0,33221,35128,1,77
56694,6,2,2,2,43,524,524,2,2,4,2,3,0,2,0,1,7,7,12,12,0,2,2,69,4,1,2,0,2,2,2,2,2,2,1,2,2,2,20951,21052,2,77
56695,6,2,1,1,6,74,75,4,0,1,1,0,1,0,1,0,3,3,6,6,1,0,2,39,1,4,1,5,1,1,2,1,2,2,0,0,0,0,16417,17515,2,83
56696,6,2,1,1,46,561,561,1,2,2,2,3,0,1,0,4,4,4,1,1,0,0,1,46,2,1,4,0,2,2,2,1,2,2,2,2,2,2,15319,15521,3,86
56697,6,2,1,1,16,199,200,4,0,1,1,0,10,0,1,0,4,4,12,12,0,0,2,41,5,4,3,0,1,2,2,1,2,2,1,2,2,1,20085,20464,2,82
56698,6,2,1,1,29,348,348,1,2,2,2,2,0,1,0,1,4,2,7,13,0,0,1,21,2,3,5,0,2,2,1,2,2,1,2,2,2,2,33015,32476,1,83
56699,6,2,1,1,15,181,182,1,0,1,1,0,9,0,1,0,5,5,2,2,0,0,2,47,2,3,1,0,2,1,2,1,2,2,1,2,2,1,10776,10941,2,86
56700,6,2,2,1,19,233,234,3,2,1,1,0,13,0,2,0,4,1,6,2,0,0,1,19,1,3,0,0,1,2,2,1,2,2,1,2,2,1,16283,17943,1,79
56701,6,2,2,2,72,870,872,5,2,5,2,8,0,5,0,1,2,2,12,12,0,0,1,70,0,0,1,5,1,2,2,1,2,2,1,2,2,0,41410,41750,1,79
56702,6,2,2,1,5,71,71,4,0,1,1,0,0,0,0,0,7,7,5,5,0,0,2,38,1,2,5,0,1,1,2,1,2,2,0,0,0,0,11980,11769,1,86
56703,6,2,1,2,40,484,484,4,2,1,1,0,0,3,0,3,5,5,3,3,0,2,2,40,1,3,3,0,1,2,2,1,2,2,1,2,2,1,28471,29981,2,83
56704,6,2,1,2,0,8,8,1,0,1,1,0,0,0,0,0,7,7,7,7,1,0,2,20,2,3,1,2,1,1,2,1,2,2,0,0,0,0,4107,4213,2,86
56705,6,2,1,2,31,378,378,4,2,1,1,0,0,4,0,3,3,3,5,5,1,3,2,31,1,4,3,0,1,2,2,1,2,2,0,0,0,0,25355,25966,1,84
56706,6,2,2,2,45,551,551,2,2,1,1,0,0,4,0,4,3,3,3,3,0,0,2,45,1,4,4,0,2,2,2,1,2,2,0,0,0,0,15799,16283,1,78
56707,6,2,1,1,10,128,130,1,0,1,1,0,4,0,2,0,5,5,8,8,2,0,1,59,2,1,1,1,2,1,2,2,2,2,1,2,2,0,8553,8882,2,88
56708,6,2,1,2,21,260,261,1,2,1,1,0,0,2,0,6,3,3,14,14,4,1,2,21,1,2,6,0,1,2,2,1,2,2,1,2,2,1,21084,21522,1,82
56709,6,2,2,2,13,158,159,1,0,4,2,2,5,0,1,0,6,6,4,4,0,0,2,32,2,1,6,0,2,1,2,1,2,2,1,2,2,2,15924,16058,2,75
56710,6,2,1,2,71,856,857,3,2,1,1,0,0,3,0,1,2,2,7,7,2,0,1,67,1,4,1,3,1,2,2,1,2,2,1,2,2,0,30393,31237,3,86
56711,6,2,2,1,14,179,179,3,0,1,1,0,8,0,1,0,7,7,9,9,1,0,1,41,1,4,1,4,1,1,2,1,2,2,1,2,2,1,15442,15418,2,81
56712,6,2,2,1,55,662,662,3,1,1,1,0,0,2,0,5,1,1,3,3,1,0,1,55,1,2,5,0,1,2,2,1,2,2,1,2,2,1,23160,23031,2,76
56713,6,2,1,1,24,297,297,3,2,1,1,0,0,3,0,5,2,1,14,7,3,0,2,23,1,4,6,0,1,2,2,1,2,2,1,2,2,1,118087,125320,2,75
56714,6,2,2,1,0,9,11,3,0,1,1,0,0,0,0,0,6,6,4,4,0,0,2,27,1,2,5,0,1,1,2,1,2,2,0,0,0,0,8188,8621,1,76
56715,6,2,1,1,29,356,357,5,2,4,1,3,0,4,0,1,5,5,10,10,2,0,2,52,4,4,5,0,1,2,2,1,2,2,1,2,2,1,82392,85279,2,86
56716,6,2,1,1,44,531,531,3,2,1,1,0,0,2,0,5,1,1,3,3,0,0,1,44,1,2,5,0,1,2,2,1,2,2,1,2,2,1,18588,18451,2,86
56717,6,2,2,1,75,907,908,4,1,1,1,0,0,2,0,1,2,2,6,6,1,0,1,75,1,2,1,2,1,2,2,1,2,2,1,2,2,0,11983,12711,2,77
56718,6,2,2,2,11,139,139,4,0,1,1,0,4,0,1,0,3,3,2,2,0,0,2,39,1,3,4,0,1,1,2,1,2,2,1,2,2,0,12241,12517,2,84
56719,6,2,1,2,3,46,47,1,0,1,1,0,0,0,0,0,7,7,4,4,0,0,2,42,2,2,1,1,1,1,2,1,2,2,0,0,0,0,9430,9735,2,88
56720,6,2,1,2,67,804,804,1,2,1,1,0,0,4,0,1,2,2,10,10,4,0,2,67,1,4,1,5,1,2,2,1,2,2,1,2,2,1,6878,7084,1,81
56721,6,2,2,2,6,75,77,3,0,1,1,0,0,0,0,0,5,5,15,15,4,0,1,35,1,3,1,5,1,1,2,1,2,2,0,0,0,0,34538,35325,1,76
56722,6,2,1,1,14,173,174,4,0,1,1,0,8,0,1,0,6,6,9,9,2,0,2,36,1,5,1,4,1,1,2,1,2,2,0,0,0,0,15139,15425,2,87
56723,6,2,1,2,28,342,343,3,2,1,1,0,0,1,0,6,3,3,7,7,2,2,1,27,2,4,1,1,1,2,2,1,2,2,1,2,2,1,26851,27357,2,85
56724,6,2,2,2,0,9,10,2,0,1,1,0,0,0,0,0,4,4,4,4,0,0,1,20,2,2,5,0,2,1,2,2,2,2,0,0,0,0,5084,5206,1,85
56725,6,2,2,1,73,877,878,3,2,1,1,0,0,3,0,3,4,4,3,3,0,0,2,44,1,4,3,0,1,2,2,1,2,2,1,2,2,0,28245,28077,2,76
56726,6,2,1,2,67,806,806,3,2,1,1,0,0,5,0,1,2,2,10,10,4,0,1,65,1,5,1,5,1,2,2,1,2,2,1,2,2,1,51853,51293,3,86
56727,6,2,1,2,76,913,913,4,2,1,1,0,0,2,0,1,2,2,9,9,3,0,1,79,1,3,1,2,1,2,2,1,2,2,1,2,2,0,16441,16322,1,82
56728,6,2,2,1,29,358,358,4,2,1,1,0,0,3,0,1,3,3,4,4,0,0,1,29,1,3,1,3,1,2,2,1,2,2,1,2,2,1,37753,38877,2,75
56729,6,2,1,1,13,156,157,1,0,1,1,0,5,0,1,0,7,6,6,6,1,0,2,42,1,3,1,2,1,1,2,1,2,2,1,2,2,1,13207,13458,1,83
56730,6,2,2,2,2,28,29,3,0,1,1,0,0,0,0,0,6,6,5,5,0,0,2,35,1,4,1,2,1,1,2,1,2,2,0,0,0,0,8669,8974,2,80
56731,6,2,2,1,1,14,15,2,0,1,1,0,0,0,0,0,5,5,13,13,0,0,2,49,4,1,1,2,2,1,2,1,2,2,0,0,0,0,8312,8521,2,78
56732,6,2,1,1,11,139,140,1,0,1,1,0,5,0,1,0,6,6,14,14,3,0,2,36,1,3,1,3,1,1,2,1,2,2,1,2,2,0,7632,7774,2,88
56733,6,1,0,1,36,436,0,1,1,1,1,0,0,4,0,6,3,1,15,9,5,0,1,36,1,4,6,0,1,2,2,1,2,2,0,0,0,0,24963,0,2,88
56734,6,2,2,2,73,880,881,2,2,4,1,7,0,1,0,2,1,1,77,77,0,0,2,73,4,1,2,0,2,2,2,2,2,2,2,2,2,0,7659,8570,1,78
56735,6,2,1,1,18,216,217,1,2,1,1,0,11,0,1,0,6,6,8,8,1,0,1,49,2,1,1,1,2,2,2,2,2,2,2,2,2,2,10776,11251,2,86
56736,6,2,2,1,38,458,460,3,2,1,1,0,0,3,0,5,3,3,8,8,2,0,1,38,1,3,5,0,1,1,2,1,2,2,1,1,2,0,66194,67052,1,76
56737,6,2,2,1,64,779,780,3,1,1,1,0,0,4,0,1,2,2,15,15,5,0,1,64,1,4,1,4,1,2,2,1,2,2,1,2,2,1,59047,58644,2,76
56738,6,2,1,1,80,0,0,3,1,1,1,0,0,4,0,2,1,1,6,6,2,0,1,80,1,4,2,0,1,2,2,1,2,2,1,2,2,0,24807,25598,2,83
56739,6,2,2,1,76,916,917,4,2,1,1,0,0,3,0,3,1,1,7,7,3,0,1,76,1,3,3,0,1,2,2,1,2,2,1,2,2,0,11983,12868,2,81
56740,6,2,1,2,56,673,673,1,2,2,2,4,0,1,0,2,3,3,3,3,0,0,1,29,0,0,5,0,2,2,2,1,2,2,0,0,0,0,12257,12457,2,85
56741,6,2,2,2,47,575,577,2,2,4,2,6,0,2,0,4,3,2,12,8,3,0,1,45,4,4,4,0,2,2,2,1,2,2,1,2,2,2,20951,21293,2,77
56742,6,2,1,2,14,168,169,1,0,1,1,0,7,0,1,0,7,7,7,7,1,0,1,70,2,1,1,1,1,1,2,2,2,2,1,2,2,1,18359,18945,1,75
56743,6,2,1,2,20,246,247,3,2,1,1,0,0,4,0,5,2,2,12,12,0,2,2,51,1,4,3,0,1,2,2,1,2,2,0,0,0,0,56877,58601,3,86
56744,6,2,2,2,16,202,202,3,0,1,1,0,10,0,1,0,7,7,99,99,0,0,2,41,1,4,1,4,1,2,2,1,2,2,0,0,0,0,37742,37955,1,78
56745,6,2,2,2,9,117,119,3,0,1,1,0,3,0,1,0,4,4,15,15,4,0,1,47,1,5,1,4,1,1,2,1,2,2,1,2,2,0,36240,37066,1,77
56746,6,2,1,2,12,150,151,1,0,1,1,0,6,0,1,0,6,5,15,15,5,0,2,44,1,5,1,4,1,1,2,1,2,2,1,2,2,1,18579,18737,1,75
56747,6,2,1,1,33,406,407,3,2,1,1,0,0,5,0,1,2,2,15,15,5,0,1,33,1,5,1,5,1,2,2,1,2,2,1,2,2,1,80997,84125,2,82
56748,6,2,2,1,34,414,415,3,2,1,1,0,0,3,0,5,2,2,3,3,0,0,1,34,1,3,5,0,1,2,2,1,2,2,1,2,2,1,17308,17236,1,75
56749,6,2,2,2,12,153,154,1,0,1,1,0,6,0,2,0,3,3,5,5,1,0,2,34,2,2,5,0,2,1,2,2,2,2,1,2,2,1,13963,14133,1,76
56750,6,2,1,2,14,177,178,1,0,1,1,0,7,0,1,0,6,6,14,14,2,0,1,45,1,2,1,1,1,1,2,1,2,2,1,2,2,1,12481,12880,1,81
56751,6,2,2,1,47,575,576,2,2,4,2,6,0,5,0,1,3,3,15,15,5,0,2,57,1,5,1,5,1,2,2,1,2,2,1,2,2,1,19584,20257,1,86
56752,6,2,1,2,17,213,214,1,2,1,1,0,11,0,1,0,5,5,6,6,1,0,1,45,2,2,1,3,1,2,2,2,2,2,1,2,2,1,18579,19173,1,81
56753,6,2,2,1,61,735,736,3,2,5,1,3,0,5,0,1,5,5,10,10,2,0,1,25,5,3,5,0,1,2,2,1,2,2,1,2,1,0,46663,48643,2,89
56754,6,2,2,2,13,163,164,4,0,1,1,0,8,0,1,0,3,3,4,4,0,0,2,28,1,4,5,0,1,1,2,1,2,2,1,2,2,1,14569,14969,1,84
56755,6,2,2,2,40,491,492,2,2,1,1,0,0,5,0,1,4,4,9,9,2,2,1,40,1,3,1,5,1,2,2,1,2,2,1,2,2,1,15339,15810,1,84
56756,6,2,2,2,64,769,769,3,2,1,1,0,0,5,0,1,3,3,15,15,5,0,1,63,1,4,1,5,1,2,2,1,2,2,1,2,2,1,53300,52724,2,81
56757,6,2,2,2,51,618,619,2,2,4,2,5,0,2,0,4,5,5,5,5,0,0,2,51,4,2,4,0,2,2,2,2,2,2,2,2,2,2,14063,14417,2,77
56758,6,2,2,1,3,42,43,1,0,1,1,0,0,0,0,0,6,6,99,99,0,0,2,21,2,1,1,2,2,1,2,2,2,2,0,0,0,0,12623,12363,1,79
56759,6,1,0,2,35,424,0,3,2,1,1,0,0,3,0,1,4,4,8,8,2,3,1,38,0,0,1,3,1,2,2,1,2,2,0,0,0,0,48003,0,1,80
56760,6,2,1,2,14,176,177,5,0,1,1,0,8,0,1,0,4,4,10,10,3,0,2,52,1,3,1,4,1,1,2,1,2,2,1,2,2,1,15854,16216,2,86
56761,6,2,2,2,73,883,883,4,2,1,1,0,0,3,0,3,1,1,6,6,2,0,2,73,1,3,3,0,1,2,2,1,2,2,1,2,2,0,17994,18085,2,75
56762,6,2,1,1,36,435,436,3,2,5,1,6,0,4,0,1,4,4,5,5,0,0,2,26,5,2,1,4,1,2,2,1,2,2,1,2,2,1,13539,13780,3,86
56763,6,2,2,1,61,732,733,1,2,2,1,8,0,2,0,1,2,2,13,13,0,0,1,61,2,2,1,3,2,2,2,1,2,2,2,2,2,2,7795,8050,1,87
56764,6,2,1,2,78,943,944,4,2,1,1,0,0,1,0,6,2,2,3,3,0,0,1,78,1,1,6,0,1,2,2,1,2,2,1,2,2,0,13732,13632,1,84
56765,6,2,1,1,17,212,213,1,2,2,1,2,11,0,1,0,6,6,7,7,1,0,1,44,2,5,1,1,1,2,2,1,2,2,2,2,2,2,10776,11196,2,86
56766,6,2,2,2,75,906,907,3,2,1,1,0,0,3,0,1,2,2,7,7,2,0,2,75,1,3,1,4,1,2,2,1,2,2,1,2,2,0,20018,20574,2,81
56767,6,2,1,2,67,812,813,1,2,2,1,7,0,1,0,1,2,2,8,8,3,0,2,67,2,1,1,4,1,2,2,1,2,2,2,2,2,2,5646,5629,2,86
56768,6,2,2,1,0,1,2,4,0,1,1,0,0,0,0,0,3,3,15,15,5,0,1,30,1,4,1,4,1,1,2,1,2,2,0,0,0,0,9136,9027,2,84
56769,6,2,1,1,55,669,670,1,2,2,2,8,0,2,0,1,4,4,6,6,1,0,2,53,2,2,1,2,2,2,2,1,2,2,1,2,2,2,12839,13008,1,81
56770,6,2,2,2,16,192,193,3,0,1,1,0,10,0,2,0,2,2,4,4,1,0,2,50,1,4,3,0,1,2,2,1,2,2,1,2,2,1,23678,24104,2,76
56771,6,2,2,2,39,469,470,3,2,1,1,0,0,4,0,1,4,4,15,15,4,2,2,39,1,4,1,4,1,2,2,1,2,2,1,2,2,1,57316,59497,1,79
56772,6,2,1,1,30,366,366,1,2,2,2,77,0,1,0,6,7,7,99,99,0,0,2,23,2,2,6,0,2,2,2,2,2,2,2,2,2,2,21353,22053,1,88
56773,6,2,2,1,62,748,750,1,2,1,1,0,0,3,0,1,3,3,5,5,1,0,1,62,1,3,1,0,1,2,2,1,2,2,1,2,2,1,8377,8441,1,87
56774,6,1,0,1,0,8,0,2,0,1,1,0,0,0,0,0,5,5,77,77,0,0,2,30,4,2,1,3,2,1,2,2,2,2,0,0,0,0,4772,0,1,89
56775,6,2,1,1,0,8,9,1,0,1,1,0,0,0,0,0,5,5,4,4,0,0,2,59,4,1,1,1,1,1,2,2,2,2,0,0,0,0,6000,6284,2,87
56776,6,2,2,2,48,579,579,4,2,1,1,0,0,4,0,3,2,2,8,8,3,0,2,48,1,4,3,0,1,2,2,1,2,2,1,2,2,1,34513,37059,2,78
56777,6,2,2,2,22,271,272,3,2,1,1,0,0,4,0,5,4,1,12,1,0,3,2,22,1,4,5,0,1,2,2,1,2,2,1,2,2,1,24006,24459,1,78
56778,6,2,1,2,5,64,65,3,0,1,1,0,0,0,0,0,4,4,14,14,4,0,1,44,1,4,1,4,1,1,2,1,2,2,0,0,0,0,34185,37882,3,86
56779,6,2,1,2,5,61,61,2,0,1,1,0,0,0,0,0,5,5,7,7,1,0,2,29,1,4,1,3,1,1,2,1,2,2,0,0,0,0,17310,18321,1,75
56780,6,2,2,2,56,677,678,3,2,1,1,0,0,3,0,1,5,5,99,99,0,0,2,56,1,3,1,5,1,2,2,1,2,2,1,2,2,1,107354,107546,2,77
